experiment,signal,tsi,method,mse_val,mse_f,mse_y,rank,lbd,n,time
exponential,T1,3,Mklaren,1.0715588503674556,0,1.0749245714537758,7,0.10000000000000001,gamma,0.810499906539917
exponential,T1,3,CSI,2.4970173670480387,0,2.5013240389092686,7,0.10000000000000001,gamma,0.5725889205932617
exponential,T1,3,FITC,1.2107094694422098,0,1.2106018035116786,7,0.10000000000000001,gamma,7.8586509227752686
exponential,T1,3,Nystrom,1.9736681477388378,0,2.6115530883880509,7,0.10000000000000001,gamma,0.21234583854675293
exponential,T1,3,ICD,1.6534277931219254,0,1.6542278778107951,7,0.10000000000000001,gamma,0.27549219131469727
exponential,T1,3,RFF,1.5501017198046938,0,0.9065196659357998,7,0.10000000000000001,gamma,0.004236936569213867
exponential,T1,4,Mklaren,1.3774361975696201,0,1.3885047001156945,7,0.10000000000000001,gamma,0.8479230403900146
exponential,T1,4,CSI,1.5799663328065878,0,1.5918832220239878,7,0.10000000000000001,gamma,0.4734199047088623
exponential,T1,4,FITC,1.6156357210341183,0,1.812985831843992,7,0.10000000000000001,gamma,3.8655900955200195
exponential,T1,4,Nystrom,1.9300327341281975,0,3.6889816055592979,7,0.10000000000000001,gamma,0.25249314308166504
exponential,T1,4,ICD,1.9395234113410449,0,1.9440715637033985,7,0.10000000000000001,gamma,0.2752690315246582
exponential,T1,4,RFF,1.6675948970756134,0,1.4044981229764144,7,0.10000000000000001,gamma,0.00425410270690918
exponential,T1,5,Mklaren,3.0746229584320846,0,3.0744028329112232,7,0.10000000000000001,gamma,0.8064708709716797
exponential,T1,5,CSI,9.6773926593600077,0,9.6921333385570758,7,0.10000000000000001,gamma,0.4359860420227051
exponential,T1,5,FITC,3.5429522891388463,0,3.760726294010404,7,0.10000000000000001,gamma,4.846492052078247
exponential,T1,5,Nystrom,8.8307934191155937,0,7.4986721890544326,7,0.10000000000000001,gamma,0.21780800819396973
exponential,T1,5,ICD,6.7593644656111156,0,6.7516862531027257,7,0.10000000000000001,gamma,0.27628397941589355
exponential,T1,5,RFF,2.6265626318384521,0,4.1764304442938771,7,0.10000000000000001,gamma,0.004208087921142578
exponential,T1,6,Mklaren,3.3667987173249707,0,3.3666368880355666,7,0.10000000000000001,gamma,0.805466890335083
exponential,T1,6,CSI,4.6698502990788118,0,4.662987946412672,7,0.10000000000000001,gamma,0.45920705795288086
exponential,T1,6,FITC,4.2299452649509677,0,4.2276501740259471,7,0.10000000000000001,gamma,3.5477919578552246
exponential,T1,6,Nystrom,6.9075267497698505,0,4.4662229268401026,7,0.10000000000000001,gamma,0.21858620643615723
exponential,T1,6,ICD,4.7915964958981547,0,4.7822089369240821,7,0.10000000000000001,gamma,0.2768568992614746
exponential,T1,6,RFF,3.7067230548929153,0,5.2587006290718072,7,0.10000000000000001,gamma,0.004457950592041016
exponential,T1,7,Mklaren,3.2508807858339073,0,3.2578729005127709,7,0.10000000000000001,gamma,0.7991940975189209
exponential,T1,7,CSI,3.9403544302293985,0,3.9561105968587946,7,0.10000000000000001,gamma,0.552854061126709
exponential,T1,7,FITC,5.2479890700877538,0,5.2564727090562382,7,0.10000000000000001,gamma,14.801939010620117
exponential,T1,7,Nystrom,4.874186075609332,0,5.5107743910846958,7,0.10000000000000001,gamma,0.2155900001525879
exponential,T1,7,ICD,6.1674513292937085,0,6.1807125811051113,7,0.10000000000000001,gamma,0.2728300094604492
exponential,T1,7,RFF,3.0289224049999626,0,3.1473833239039388,7,0.10000000000000001,gamma,0.005678892135620117
exponential,T1,8,Mklaren,7.4000251462806306,0,7.4109361240939657,7,0.10000000000000001,gamma,0.7959539890289307
exponential,T1,8,CSI,7.7719089747934156,0,7.7826464392351822,7,0.10000000000000001,gamma,0.4423868656158447
exponential,T1,8,FITC,7.7734859066844919,0,7.7917383449923925,7,0.10000000000000001,gamma,10.775234937667847
exponential,T1,8,Nystrom,8.2844872012305846,0,8.1449999920236316,7,0.10000000000000001,gamma,0.2163701057434082
exponential,T1,8,ICD,8.1960766401701282,0,8.2129343468919931,7,0.10000000000000001,gamma,0.273378849029541
exponential,T1,8,RFF,10.937406310504601,0,7.3584913384494444,7,0.10000000000000001,gamma,0.0050280094146728516
exponential,T1,9,Mklaren,4.4272630409615434,0,4.4239860136126845,7,0.10000000000000001,gamma,0.7988259792327881
exponential,T1,9,CSI,6.1518303042001268,0,6.1514036781436543,7,0.10000000000000001,gamma,0.46915698051452637
exponential,T1,9,FITC,5.689349148215233,0,5.7023606022767792,7,0.10000000000000001,gamma,2.698194980621338
exponential,T1,9,Nystrom,6.1092325718662055,0,5.6188667560648256,7,0.10000000000000001,gamma,0.217940092086792
exponential,T1,9,ICD,5.9525632185037329,0,5.9491437239549789,7,0.10000000000000001,gamma,0.2746889591217041
exponential,T1,9,RFF,5.1576225026301232,0,3.9516058461914616,7,0.10000000000000001,gamma,0.004243135452270508
exponential,T1,10,Mklaren,4.548318375515521,0,4.5294429780172543,7,0.10000000000000001,gamma,0.8241040706634521
exponential,T1,10,CSI,5.8529293066378072,0,5.8320458055067066,7,0.10000000000000001,gamma,0.47801709175109863
exponential,T1,10,FITC,7.2677457000473051,0,7.2427237457033486,7,0.10000000000000001,gamma,6.088954210281372
exponential,T1,10,Nystrom,7.6045503341139282,0,6.3752851721881267,7,0.10000000000000001,gamma,0.21567296981811523
exponential,T1,10,ICD,6.5161849902470674,0,6.4888546752269054,7,0.10000000000000001,gamma,0.2746310234069824
exponential,T1,10,RFF,5.526713639904739,0,5.4884327119491276,7,0.10000000000000001,gamma,0.0054340362548828125
exponential,T1,11,Mklaren,2.2322990525645539,0,2.2299459387113907,7,0.10000000000000001,gamma,0.8131229877471924
exponential,T1,11,CSI,4.2038166793829221,0,4.2124919955063129,7,0.10000000000000001,gamma,0.44931983947753906
exponential,T1,11,FITC,2.5592950478665393,0,2.580934453867715,7,0.10000000000000001,gamma,6.713226079940796
exponential,T1,11,Nystrom,10.896803781003475,0,8.0946736807097714,7,0.10000000000000001,gamma,0.2171010971069336
exponential,T1,11,ICD,3.9906106194929611,0,3.9921950728662075,7,0.10000000000000001,gamma,0.27689695358276367
exponential,T1,11,RFF,2.6477640329344605,0,2.6338488391345316,7,0.10000000000000001,gamma,0.004146099090576172
exponential,T1,12,Mklaren,4.4979187720945832,0,4.4964590512157656,7,0.10000000000000001,gamma,0.806020975112915
exponential,T1,12,CSI,5.6050943492869818,0,5.5969224359975911,7,0.10000000000000001,gamma,0.42366480827331543
exponential,T1,12,FITC,4.9768932465195537,0,4.9796668144191552,7,0.10000000000000001,gamma,2.710179090499878
exponential,T1,12,Nystrom,5.1091381639559943,0,5.2021591175106767,7,0.10000000000000001,gamma,0.2982499599456787
exponential,T1,12,ICD,4.930972848259862,0,4.9386507311153354,7,0.10000000000000001,gamma,0.3737030029296875
exponential,T1,12,RFF,2.8535737258615534,0,4.2783525079523272,7,0.10000000000000001,gamma,0.00424504280090332
exponential,T1,13,Mklaren,6.0742933716361494,0,6.0907139555802141,7,0.10000000000000001,gamma,0.7239470481872559
exponential,T1,13,CSI,7.1231160812813892,0,7.1438291537673599,7,0.10000000000000001,gamma,0.4416050910949707
exponential,T1,13,FITC,7.2321930593113466,0,7.2459429726316289,7,0.10000000000000001,gamma,7.504410982131958
exponential,T1,13,Nystrom,8.7356595331317486,0,11.650736139490018,7,0.10000000000000001,gamma,0.21714997291564941
exponential,T1,13,ICD,8.4882777297224123,0,8.4937811472913083,7,0.10000000000000001,gamma,0.2748270034790039
exponential,T1,13,RFF,7.0514509725317494,0,5.068890841396076,7,0.10000000000000001,gamma,0.0038509368896484375
exponential,T1,14,Mklaren,6.5534227264711209,0,6.5756735377506432,7,0.10000000000000001,gamma,0.8020038604736328
exponential,T1,14,CSI,7.1356185397807845,0,7.1638864395601498,7,0.10000000000000001,gamma,0.43404197692871094
exponential,T1,14,FITC,7.4876307810370095,0,7.5062543252513745,7,0.10000000000000001,gamma,9.41103219985962
exponential,T1,14,Nystrom,8.7837693941756321,0,10.754509271400313,7,0.10000000000000001,gamma,0.23726701736450195
exponential,T1,14,ICD,9.7783792533943323,0,9.7887169713661066,7,0.10000000000000001,gamma,0.2756319046020508
exponential,T1,14,RFF,7.3093893241924848,0,7.6908420136143478,7,0.10000000000000001,gamma,0.0041790008544921875
exponential,T1,15,Mklaren,5.4612815905967196,0,5.4907075104559757,7,0.10000000000000001,gamma,0.8023920059204102
exponential,T1,15,CSI,7.8919301028085549,0,7.8958308158586856,7,0.10000000000000001,gamma,0.4678480625152588
exponential,T1,15,FITC,5.8556633076981255,0,5.9001661941969203,7,0.10000000000000001,gamma,6.9752960205078125
exponential,T1,15,Nystrom,6.2742209033232079,0,7.0070622002986322,7,0.10000000000000001,gamma,0.2957019805908203
exponential,T1,15,ICD,6.0292771592136001,0,6.0618563388003039,7,0.10000000000000001,gamma,0.3742859363555908
exponential,T1,15,RFF,11.374625839759798,0,3.2037457140770691,7,0.10000000000000001,gamma,0.005491018295288086
exponential,T1,16,Mklaren,14.467741903740917,0,14.458207052724159,7,0.10000000000000001,gamma,0.8064141273498535
