experiment,signal,tsi,method,mse_val,mse_f,mse_y,rank,lbd,n,time
periodic,T1,17,ICD,15.2920047003283,0,15.2947692509879,7,1,per,4.78870606422424
periodic,T1,18,CSI,8.29696076254647,0,8.30977792114335,7,1,per,2.27645397186279
periodic,T1,18,Nystrom,10.6863998059853,0,10.9821540097836,7,1,per,3.36154913902283
periodic,T1,18,Mklaren,8.18141323871411,0,8.1907683512975,7,1,per,8.98625588417053
periodic,T1,18,ICD,9.35438431907145,0,9.38556156544857,7,1,per,4.75893092155457
periodic,T1,1,CSI,15.0524894254597,0,15.0124656564151,7,3.16227766016838,per,2.34654307365417
periodic,T1,1,Nystrom,15.9339441391443,0,18.1894089051825,7,3.16227766016838,per,3.36994218826294
periodic,T1,1,Mklaren,9.33772706960707,0,9.28453243545043,7,3.16227766016838,per,8.66857886314392
periodic,T1,1,ICD,15.3605765129552,0,15.3306703534801,7,3.16227766016838,per,4.75074696540833
periodic,T1,2,CSI,4.3887216897567,0,4.37165586304554,7,3.16227766016838,per,2.37632894515991
periodic,T1,2,Nystrom,5.84251723174215,0,5.91241392950617,7,3.16227766016838,per,3.47937822341919
periodic,T1,2,Mklaren,3.47043188486465,0,3.46045961541894,7,3.16227766016838,per,8.52670812606812
periodic,T1,2,ICD,5.09098006476284,0,5.07884707973385,7,3.16227766016838,per,4.76270604133606
periodic,T1,3,CSI,2.56761597707132,0,2.57065708880969,7,3.16227766016838,per,2.32194995880127
periodic,T1,3,Nystrom,3.36559682375329,0,4.57912685847059,7,3.16227766016838,per,3.37741303443909
periodic,T1,3,Mklaren,2.07038348389205,0,2.06785352319289,7,3.16227766016838,per,8.48520398139954
periodic,T1,3,ICD,3.57172400984766,0,3.57436013286041,7,3.16227766016838,per,4.7602870464325
periodic,T1,4,CSI,2.97282191281492,0,2.98597254142261,7,3.16227766016838,per,2.27341604232788
periodic,T1,4,Nystrom,2.81121796721647,0,3.9805111803291,7,3.16227766016838,per,3.37753796577454
periodic,T1,4,Mklaren,3.11568466800293,0,3.12555808721931,7,3.16227766016838,per,8.58233594894409
periodic,T1,4,ICD,3.52695854920956,0,3.54440453569776,7,3.16227766016838,per,4.76163196563721
periodic,T1,5,CSI,12.9718279337298,0,12.9609318353893,7,3.16227766016838,per,2.28361892700195
periodic,T1,5,Nystrom,15.5165078892959,0,11.8985027269815,7,3.16227766016838,per,3.43391609191895
periodic,T1,5,Mklaren,6.34291567865243,0,6.33513724640659,7,3.16227766016838,per,8.62695288658142
periodic,T1,5,ICD,13.1983406839093,0,13.1971097580192,7,3.16227766016838,per,4.76171016693115
periodic,T1,6,CSI,5.92680240111474,0,5.90864654574151,7,3.16227766016838,per,2.58498191833496
periodic,T1,6,Nystrom,7.44509955754319,0,7.11313309141849,7,3.16227766016838,per,3.36595010757446
periodic,T1,6,Mklaren,6.31994025336378,0,6.30187675511745,7,3.16227766016838,per,8.63884091377258
periodic,T1,6,ICD,6.78982744791726,0,6.77297150589556,7,3.16227766016838,per,6.02054691314697
periodic,T1,7,CSI,5.01595219053124,0,5.03086760796655,7,3.16227766016838,per,2.29943490028381
periodic,T1,7,Nystrom,5.83214540806015,0,5.84277011862578,7,3.16227766016838,per,3.40561604499817
periodic,T1,7,Mklaren,5.64872250684549,0,5.66697254416018,7,3.16227766016838,per,8.50725102424622
periodic,T1,7,ICD,5.73982772937661,0,5.75456841483762,7,3.16227766016838,per,4.83097791671753
periodic,T1,8,CSI,7.66117872739263,0,7.67601643531591,7,3.16227766016838,per,2.20039987564087
periodic,T1,8,Nystrom,8.37585376922038,0,8.668378196721,7,3.16227766016838,per,3.42279601097107
periodic,T1,8,Mklaren,8.34686877099837,0,8.35472798346843,7,3.16227766016838,per,8.60929107666016
periodic,T1,8,ICD,8.63706457206781,0,8.64492011299244,7,3.16227766016838,per,4.74338006973267
periodic,T1,9,CSI,5.38429410810245,0,5.38687858923949,7,3.16227766016838,per,2.34086799621582
periodic,T1,9,Nystrom,6.38287716738204,0,6.11615323378521,7,3.16227766016838,per,3.38116908073425
periodic,T1,9,Mklaren,5.98507133232017,0,5.97927829627111,7,3.16227766016838,per,8.56653594970703
periodic,T1,9,ICD,5.80434846161082,0,5.80103090656649,7,3.16227766016838,per,4.87605810165405
periodic,T1,10,CSI,6.90766577331129,0,6.87953426157387,7,3.16227766016838,per,2.62770795822144
periodic,T1,10,Nystrom,7.73636961159628,0,7.09684322534148,7,3.16227766016838,per,3.37131285667419
periodic,T1,10,Mklaren,7.04118214603897,0,7.01326250941189,7,3.16227766016838,per,8.4805109500885
periodic,T1,10,ICD,7.52060373054225,0,7.49505953751248,7,3.16227766016838,per,4.76067900657654
periodic,T1,11,CSI,6.69326996722372,0,6.71500743680521,7,3.16227766016838,per,2.3293571472168
periodic,T1,11,Nystrom,8.32554136528826,0,9.88403644477703,7,3.16227766016838,per,3.36883401870728
periodic,T1,11,Mklaren,7.44517137060775,0,7.44560747541732,7,3.16227766016838,per,8.56193709373474
periodic,T1,11,ICD,9.45609864285841,0,9.47452082920412,7,3.16227766016838,per,4.77209091186523
periodic,T1,12,CSI,5.62050967111747,0,5.61733556196311,7,3.16227766016838,per,2.37847185134888
periodic,T1,12,Nystrom,6.023444492103,0,6.58583120196933,7,3.16227766016838,per,3.36785912513733
