experiment,signal,tsi,method,mse_val,mse_f,mse_y,rank,lbd,n,time
matern,T1,11,ICD,3.3961162473610349,0,3.3916690912541156,7,0,lengthscale,14.826061964035034
matern,T1,12,Mklaren,3.4869022120284026,0,3.4984220161624089,7,0,lengthscale,30.532650232315063
matern,T1,12,CSI,5.2456577256687282,0,5.2555812488186033,7,0,lengthscale,0.776080846786499
matern,T1,12,FITC,4.6251426483515834,0,4.9091574826968998,7,0,lengthscale,2.5572431087493896
matern,T1,12,Nystrom,5.5343817608592252,0,5.7729732909528355,7,0,lengthscale,0.35785794258117676
matern,T1,12,ICD,4.9568120618485523,0,4.9651703535408629,7,0,lengthscale,15.057963848114014
matern,T1,13,Mklaren,7.0660667512176012,0,7.0753314425795724,7,0,lengthscale,30.50198793411255
matern,T1,13,CSI,7.5030997773075763,0,7.517241481524505,7,0,lengthscale,0.7503151893615723
matern,T1,13,FITC,2.268207791259528,0,5.5112288340317033,7,0,lengthscale,3.7439448833465576
matern,T1,13,Nystrom,8.3614407587354336,0,9.58740300685721,7,0,lengthscale,0.3578150272369385
matern,T1,13,ICD,7.9396476136706724,0,7.9573109572358272,7,0,lengthscale,14.891399145126343
matern,T1,14,Mklaren,6.4614309035050015,0,6.4714341411766112,7,0,lengthscale,30.294421911239624
matern,T1,14,CSI,8.4052914587683212,0,8.4332417470918966,7,0,lengthscale,0.756915807723999
matern,T1,14,FITC,7.4608712271580302,0,5.2306683070664475,7,0,lengthscale,1.5889639854431152
matern,T1,14,Nystrom,10.348858054969345,0,8.4241893738502878,7,0,lengthscale,0.3503420352935791
matern,T1,14,ICD,8.485739187545418,0,8.5072623055007774,7,0,lengthscale,14.85515809059143
matern,T1,15,Mklaren,5.8419531619486875,0,5.8742358782199222,7,0,lengthscale,30.121912956237793
matern,T1,15,CSI,6.1135336388545385,0,6.1437177603338489,7,0,lengthscale,0.769650936126709
matern,T1,15,FITC,3.1930765711155025,0,6.3244148138805611,7,0,lengthscale,1.3814501762390137
matern,T1,15,Nystrom,6.5850890330886678,0,6.8736710612319758,7,0,lengthscale,0.3574039936065674
matern,T1,15,ICD,6.2302556988254132,0,6.2574456609665718,7,0,lengthscale,14.797163009643555
matern,T1,16,Mklaren,14.930142692084436,0,14.925082317230647,7,0,lengthscale,30.3437180519104
matern,T1,16,CSI,15.940955226141138,0,15.93737170815235,7,0,lengthscale,0.7667100429534912
matern,T1,16,FITC,15.757868965388406,0,14.717996845574724,7,0,lengthscale,0.6793098449707031
matern,T1,16,Nystrom,20.066339798928727,0,16.493971466376848,7,0,lengthscale,0.35053396224975586
matern,T1,16,ICD,17.28293053513417,0,17.290393208650514,7,0,lengthscale,14.854593992233276
matern,T1,17,Mklaren,7.9905510180767312,0,7.9968290714138668,7,0,lengthscale,30.064126014709473
matern,T1,17,CSI,8.8932582025018849,0,8.8925339489976967,7,0,lengthscale,0.7566728591918945
matern,T1,17,FITC,8.8035797015371369,0,8.0010169215910256,7,0,lengthscale,3.832874059677124
matern,T1,17,Nystrom,9.2450630293677403,0,9.1657171175706527,7,0,lengthscale,0.3471369743347168
matern,T1,17,ICD,8.9386565458481062,0,8.9394812755563997,7,0,lengthscale,14.800613164901733
matern,T1,18,Mklaren,4.9347270884421892,0,4.9523653100304807,7,0,lengthscale,30.73258113861084
matern,T1,18,CSI,5.8194307107508694,0,5.8498540513622617,7,0,lengthscale,0.7451460361480713
matern,T1,18,FITC,5.834586639962966,0,5.8895799769355008,7,0,lengthscale,2.388171911239624
matern,T1,18,Nystrom,5.7349800618084243,0,7.2538426430871308,7,0,lengthscale,0.35819578170776367
matern,T1,18,ICD,6.420800415149821,0,6.4506058448994583,7,0,lengthscale,14.847133874893188
matern,T1,1,Mklaren,2.7826211390355198,0,2.7651572610341133,7,0.10000000000000001,lengthscale,30.60183310508728
matern,T1,1,CSI,4.98270297828339,0,4.9595716638668019,7,0.10000000000000001,lengthscale,0.8173718452453613
matern,T1,1,FITC,1.9233998304676589,0,1.8116144226757203,7,0.10000000000000001,lengthscale,5.501504898071289
matern,T1,1,Nystrom,6.2307532979753981,0,13.377607296795114,7,0.10000000000000001,lengthscale,14.854161024093628
matern,T1,1,ICD,3.6462465449665253,0,3.6383588597169396,7,0.10000000000000001,lengthscale,14.750499963760376
matern,T1,2,Mklaren,1.5539677933729796,0,1.549511996641167,7,0.10000000000000001,lengthscale,30.093822956085205
matern,T1,2,CSI,2.9836333897598322,0,2.9781906166607448,7,0.10000000000000001,lengthscale,0.7277688980102539
matern,T1,2,FITC,1.1621047152313684,0,1.1505134967800346,7,0.10000000000000001,lengthscale,4.468518018722534
matern,T1,2,Nystrom,4.2680879689016873,0,4.6504704963140755,7,0.10000000000000001,lengthscale,14.509956121444702
matern,T1,2,ICD,2.8640189444835875,0,2.8563713620468332,7,0.10000000000000001,lengthscale,14.700629949569702
matern,T1,3,Mklaren,1.1008906726890406,0,1.1019387938586302,7,0.10000000000000001,lengthscale,30.124493837356567
matern,T1,3,CSI,1.3040888395150627,0,1.307510093695661,7,0.10000000000000001,lengthscale,0.7971670627593994
matern,T1,3,FITC,1.0311033885893559,0,1.0303718401404685,7,0.10000000000000001,lengthscale,4.23102593421936
matern,T1,3,Nystrom,1.566616242776846,0,2.9186863342835729,7,0.10000000000000001,lengthscale,14.532357931137085
matern,T1,3,ICD,1.5834080165102389,0,1.5853144239697703,7,0.10000000000000001,lengthscale,14.796440839767456
matern,T1,4,Mklaren,1.2784071934085655,0,1.2894213472672844,7,0.10000000000000001,lengthscale,29.68332290649414
matern,T1,4,CSI,1.590008176613791,0,1.6016964236069919,7,0.10000000000000001,lengthscale,0.7367119789123535
matern,T1,4,FITC,0.93689388941063489,0,1.5768710285508249,7,0.10000000000000001,lengthscale,7.519025087356567
matern,T1,4,Nystrom,2.336677824650065,0,1.8442573152424986,7,0.10000000000000001,lengthscale,14.452907800674438
matern,T1,4,ICD,1.9589478603948558,0,1.9621306024542688,7,0.10000000000000001,lengthscale,14.646568059921265
matern,T1,5,Mklaren,3.3090799921477165,0,3.3027559589853825,7,0.10000000000000001,lengthscale,29.978044033050537
matern,T1,5,CSI,5.062415319685023,0,5.0676790324309122,7,0.10000000000000001,lengthscale,0.8056640625
matern,T1,5,FITC,3.4391663660680498,0,3.3565699433454377,7,0.10000000000000001,lengthscale,5.150438070297241
matern,T1,5,Nystrom,4.2198485036637194,0,4.6448503115297868,7,0.10000000000000001,lengthscale,14.713572025299072
matern,T1,5,ICD,4.3476205805512036,0,4.3424727180500353,7,0.10000000000000001,lengthscale,14.695338010787964
matern,T1,6,Mklaren,3.4791726714414866,0,3.4765639049718309,7,0.10000000000000001,lengthscale,29.977866888046265
matern,T1,6,CSI,4.2275764909176869,0,4.2257630835757505,7,0.10000000000000001,lengthscale,0.73972487449646
matern,T1,6,FITC,4.1119251411219837,0,4.1220993660307812,7,0.10000000000000001,lengthscale,10.796651840209961
matern,T1,6,Nystrom,4.6905990244221947,0,5.0155289193883812,7,0.10000000000000001,lengthscale,14.455955982208252
matern,T1,6,ICD,4.6627807224106608,0,4.6566527742451269,7,0.10000000000000001,lengthscale,14.81382703781128
matern,T1,7,Mklaren,2.9446597672319608,0,2.9535070143394324,7,0.10000000000000001,lengthscale,29.69269895553589
matern,T1,7,CSI,4.4979542137310933,0,4.514046937014986,7,0.10000000000000001,lengthscale,0.7723360061645508
matern,T1,7,FITC,2.2001705437727614,0,2.1782391844470075,7,0.10000000000000001,lengthscale,4.530267000198364
matern,T1,7,Nystrom,4.5470725115795529,0,5.9703214828356508,7,0.10000000000000001,lengthscale,14.37081503868103
matern,T1,7,ICD,5.6680970882332478,0,5.6787171711702582,7,0.10000000000000001,lengthscale,14.451707124710083
matern,T1,8,Mklaren,7.3642283767880947,0,7.3755436025354397,7,0.10000000000000001,lengthscale,29.958738803863525
matern,T1,8,CSI,7.7015597850142168,0,7.7204065250585847,7,0.10000000000000001,lengthscale,0.7325868606567383
matern,T1,8,FITC,8.1949417233648969,0,6.9706113126409521,7,0.10000000000000001,lengthscale,2.634286880493164
matern,T1,8,Nystrom,7.9982448068044398,0,8.1007803392332871,7,0.10000000000000001,lengthscale,14.346068143844604
matern,T1,8,ICD,8.0612984026881715,0,8.0782422895454822,7,0.10000000000000001,lengthscale,14.571237802505493
matern,T1,9,Mklaren,3.8957364812729431,0,3.8998720780374301,7,0.10000000000000001,lengthscale,30.07058310508728
matern,T1,9,CSI,5.3823111428138928,0,5.3805840406952052,7,0.10000000000000001,lengthscale,0.7434651851654053
matern,T1,9,FITC,2.8500412860050139,0,1.9820793600343858,7,0.10000000000000001,lengthscale,4.487966060638428
matern,T1,9,Nystrom,5.3059001494214639,0,5.879643296967962,7,0.10000000000000001,lengthscale,14.472233057022095
matern,T1,9,ICD,5.7069834408910571,0,5.7032657737986705,7,0.10000000000000001,lengthscale,14.609816789627075
matern,T1,10,Mklaren,4.7239078626771827,0,4.7010750560204473,7,0.10000000000000001,lengthscale,30.30135703086853
matern,T1,10,CSI,6.0007186122649259,0,5.9792335490404138,7,0.10000000000000001,lengthscale,0.755465030670166
matern,T1,10,FITC,3.4912645730821987,0,7.248883943382971,7,0.10000000000000001,lengthscale,0.9587128162384033
matern,T1,10,Nystrom,7.4570127546628031,0,6.8344883382915551,7,0.10000000000000001,lengthscale,14.45060110092163
matern,T1,10,ICD,6.9649388664486578,0,6.9434502325279723,7,0.10000000000000001,lengthscale,14.62343716621399
matern,T1,11,Mklaren,2.0110856651733235,0,2.0085615618504171,7,0.10000000000000001,lengthscale,30.220808029174805
matern,T1,11,CSI,2.4937653913812312,0,2.4918720003054382,7,0.10000000000000001,lengthscale,0.792121171951294
matern,T1,11,FITC,2.5529130900053754,0,0.95570975006782177,7,0.10000000000000001,lengthscale,9.023722887039185
matern,T1,11,Nystrom,3.6559612723408557,0,10.039658212463948,7,0.10000000000000001,lengthscale,14.627215147018433
matern,T1,11,ICD,3.59000407045232,0,3.5858514181692698,7,0.10000000000000001,lengthscale,14.590110063552856
matern,T1,12,Mklaren,3.3987255200804936,0,3.394602132489156,7,0.10000000000000001,lengthscale,30.103638172149658
matern,T1,12,CSI,5.2708043448198971,0,5.2804781150222464,7,0.10000000000000001,lengthscale,0.7719697952270508
matern,T1,12,FITC,4.6695692083836873,0,4.8190465023837659,7,0.10000000000000001,lengthscale,7.010223865509033
matern,T1,12,Nystrom,5.0349306934245375,0,5.2478624711478679,7,0.10000000000000001,lengthscale,14.535317182540894
matern,T1,12,ICD,4.9900294339145121,0,4.9979913103895175,7,0.10000000000000001,lengthscale,14.883291959762573
matern,T1,13,Mklaren,7.0938219391416553,0,7.1075502374020214,7,0.10000000000000001,lengthscale,30.15814995765686
matern,T1,13,CSI,7.5678253473359334,0,7.5826624763741366,7,0.10000000000000001,lengthscale,0.7721149921417236
matern,T1,13,FITC,2.6479214471459422,0,2.7319469999385992,7,0.10000000000000001,lengthscale,2.9064290523529053
matern,T1,13,Nystrom,10.81093491087157,0,8.1314628628332724,7,0.10000000000000001,lengthscale,14.495818138122559
matern,T1,13,ICD,8.1089119456724088,0,8.125727286927976,7,0.10000000000000001,lengthscale,14.65508484840393
matern,T1,14,Mklaren,6.4787558030229047,0,6.4994850948740446,7,0.10000000000000001,lengthscale,29.656257152557373
matern,T1,14,CSI,8.5482888359831986,0,8.5767722732449467,7,0.10000000000000001,lengthscale,0.7391321659088135
matern,T1,14,FITC,7.4688828332359902,0,7.5723022110578695,7,0.10000000000000001,lengthscale,2.3880419731140137
matern,T1,14,Nystrom,10.583255665668307,0,9.6216742969684947,7,0.10000000000000001,lengthscale,14.308844804763794
matern,T1,14,ICD,8.6391838254299689,0,8.6612775917201059,7,0.10000000000000001,lengthscale,14.410081148147583
matern,T1,15,Mklaren,5.7584553098246021,0,5.7857133279325073,7,0.10000000000000001,lengthscale,29.81086301803589
matern,T1,15,CSI,6.1684525323002148,0,6.1965568136197389,7,0.10000000000000001,lengthscale,0.7611708641052246
matern,T1,15,FITC,3.2868159157176318,0,2.784623234402094,7,0.10000000000000001,lengthscale,3.2608330249786377
matern,T1,15,Nystrom,6.114654279693541,0,6.0829902676245728,7,0.10000000000000001,lengthscale,14.45555591583252
matern,T1,15,ICD,6.285944660705634,0,6.3115016654732061,7,0.10000000000000001,lengthscale,14.869189023971558
matern,T1,16,Mklaren,15.210821244781306,0,15.227502620952997,7,0.10000000000000001,lengthscale,29.81409502029419
matern,T1,16,CSI,16.141759643123635,0,16.13925249207227,7,0.10000000000000001,lengthscale,0.7832000255584717
matern,T1,16,FITC,15.319256613250326,0,15.332397082064425,7,0.10000000000000001,lengthscale,4.180210113525391
matern,T1,16,Nystrom,17.856996149737263,0,19.364690281926954,7,0.10000000000000001,lengthscale,14.46089482307434
matern,T1,16,ICD,17.46741760955636,0,17.473805041643679,7,0.10000000000000001,lengthscale,14.659250974655151
matern,T1,17,Mklaren,8.0150921206400518,0,8.0149769108053732,7,0.10000000000000001,lengthscale,30.159259796142578
matern,T1,17,CSI,8.984622792225391,0,8.9833824378427849,7,0.10000000000000001,lengthscale,0.7921760082244873
matern,T1,17,FITC,8.8192709666803886,0,6.7652668307157695,7,0.10000000000000001,lengthscale,3.021888017654419
matern,T1,17,Nystrom,10.238928501589848,0,8.7174833798518669,7,0.10000000000000001,lengthscale,14.445477962493896
matern,T1,17,ICD,9.1654357952754495,0,9.1651908558914297,7,0.10000000000000001,lengthscale,14.618991136550903
matern,T1,18,Mklaren,4.9784819302747412,0,5.0065804258372033,7,0.10000000000000001,lengthscale,29.832603931427002
matern,T1,18,CSI,5.8925565950086263,0,5.923831720819253,7,0.10000000000000001,lengthscale,0.7364609241485596
matern,T1,18,FITC,2.9136281728576856,0,3.6386656029487146,7,0.10000000000000001,lengthscale,2.797360897064209
matern,T1,18,Nystrom,7.0688318476194558,0,6.4218938075443006,7,0.10000000000000001,lengthscale,14.373125076293945
matern,T1,18,ICD,6.4930257419243711,0,6.5238774393302084,7,0.10000000000000001,lengthscale,14.446256160736084
matern,T1,1,Mklaren,3.1623725411464032,0,3.143384542547877,7,0.31622776601683794,lengthscale,29.98381495475769
matern,T1,1,CSI,5.1428089165089164,0,5.1185773661365905,7,0.31622776601683794,lengthscale,0.7634289264678955
matern,T1,1,FITC,2.7269874548149136,0,2.6261086970241863,7,0.31622776601683794,lengthscale,9.027395009994507
matern,T1,1,Nystrom,5.0293192618984115,0,4.5736739044031909,7,0.31622776601683794,lengthscale,14.551173210144043
matern,T1,1,ICD,4.0212296045960727,0,4.0140855211101965,7,0.31622776601683794,lengthscale,14.746778964996338
matern,T1,2,Mklaren,1.9439741944398012,0,1.9397413930789793,7,0.31622776601683794,lengthscale,30.195711135864258
matern,T1,2,CSI,3.1799107362156613,0,3.1748983090186118,7,0.31622776601683794,lengthscale,0.7595469951629639
matern,T1,2,FITC,1.1404300985849476,0,1.3375682418044852,7,0.31622776601683794,lengthscale,6.318921089172363
matern,T1,2,Nystrom,4.0807792998002519,0,4.8575187353909728,7,0.31622776601683794,lengthscale,14.733935832977295
matern,T1,2,ICD,3.0813692144486953,0,3.0740248985886685,7,0.31622776601683794,lengthscale,14.733990907669067
matern,T1,3,Mklaren,1.2753738104545229,0,1.2776380196657022,7,0.31622776601683794,lengthscale,30.34429097175598
matern,T1,3,CSI,1.3835783235424617,0,1.3873196148539284,7,0.31622776601683794,lengthscale,0.7712328433990479
matern,T1,3,FITC,1.1971064864008358,0,1.0938406785909953,7,0.31622776601683794,lengthscale,3.1596839427948
matern,T1,3,Nystrom,3.1565396059671778,0,1.9373350344956193,7,0.31622776601683794,lengthscale,14.413278102874756
matern,T1,3,ICD,1.7070155826207574,0,1.7101428427601983,7,0.31622776601683794,lengthscale,14.693373203277588
matern,T1,4,Mklaren,1.5490622114028483,0,1.560403949419519,7,0.31622776601683794,lengthscale,30.289785861968994
matern,T1,4,CSI,1.6582698738479149,0,1.6704108232497112,7,0.31622776601683794,lengthscale,0.746845006942749
matern,T1,4,FITC,1.5206554818919686,0,1.125277530788986,7,0.31622776601683794,lengthscale,9.81679391860962
matern,T1,4,Nystrom,1.8695904669711312,0,2.5530357271957249,7,0.31622776601683794,lengthscale,14.552241086959839
matern,T1,4,ICD,2.0627901668729476,0,2.0689305193168943,7,0.31622776601683794,lengthscale,14.737489938735962
matern,T1,5,Mklaren,3.6845637675958991,0,3.6785410080402339,7,0.31622776601683794,lengthscale,29.955610990524292
matern,T1,5,CSI,5.2072143074512622,0,5.2124820093284825,7,0.31622776601683794,lengthscale,0.746934175491333
matern,T1,5,FITC,3.3797238008612904,0,3.3913756337896608,7,0.31622776601683794,lengthscale,4.882753849029541
matern,T1,5,Nystrom,8.4590435861574207,0,4.2683163512488722,7,0.31622776601683794,lengthscale,14.413413047790527
matern,T1,5,ICD,4.5983309738347229,0,4.5933513347921098,7,0.31622776601683794,lengthscale,14.73009705543518
matern,T1,6,Mklaren,3.7779577396636261,0,3.7715029175191654,7,0.31622776601683794,lengthscale,30.03990912437439
matern,T1,6,CSI,4.3152126393584158,0,4.3132758353061194,7,0.31622776601683794,lengthscale,0.749722957611084
matern,T1,6,FITC,2.3683784354873216,0,4.1225179109453922,7,0.31622776601683794,lengthscale,9.241697072982788
matern,T1,6,Nystrom,5.8117122164472983,0,5.9746748023704477,7,0.31622776601683794,lengthscale,14.534925937652588
matern,T1,6,ICD,4.8038249497068879,0,4.7996325459611748,7,0.31622776601683794,lengthscale,14.717844009399414
matern,T1,7,Mklaren,3.3710693664317395,0,3.3835474934087881,7,0.31622776601683794,lengthscale,30.138511180877686
matern,T1,7,CSI,4.6326476858881271,0,4.648357834093547,7,0.31622776601683794,lengthscale,0.7647080421447754
matern,T1,7,FITC,2.4016061800242006,0,2.4324126009319609,7,0.31622776601683794,lengthscale,2.9434900283813477
matern,T1,7,Nystrom,5.570083677355818,0,5.5931392513460727,7,0.31622776601683794,lengthscale,14.277043104171753
matern,T1,7,ICD,5.757844041825491,0,5.7688912762438722,7,0.31622776601683794,lengthscale,14.655397891998291
matern,T1,8,Mklaren,7.5943733072995308,0,7.607744631223806,7,0.31622776601683794,lengthscale,30.359379053115845
matern,T1,8,CSI,7.8376598425478612,0,7.8553740888068813,7,0.31622776601683794,lengthscale,0.7475440502166748
matern,T1,8,FITC,5.1300090992281024,0,8.1760918055056031,7,0.31622776601683794,lengthscale,2.8638429641723633
matern,T1,8,Nystrom,8.2731170844855022,0,8.911071648596387,7,0.31622776601683794,lengthscale,14.433635950088501
matern,T1,8,ICD,8.1415357489354019,0,8.1588156393919995,7,0.31622776601683794,lengthscale,14.78250789642334
matern,T1,9,Mklaren,5.2106310381740331,0,5.209563056186421,7,0.31622776601683794,lengthscale,29.9110209941864
matern,T1,9,CSI,5.455457224280214,0,5.453735318154064,7,0.31622776601683794,lengthscale,0.7428369522094727
matern,T1,9,FITC,5.0017380058698118,0,3.1634660104756001,7,0.31622776601683794,lengthscale,2.7156379222869873
matern,T1,9,Nystrom,6.0704635759750127,0,6.3126625651791093,7,0.31622776601683794,lengthscale,14.484796047210693
matern,T1,9,ICD,5.8193052388299069,0,5.8158932303736046,7,0.31622776601683794,lengthscale,14.65248990058899
matern,T1,10,Mklaren,4.9474397001568464,0,4.9245435952006265,7,0.31622776601683794,lengthscale,30.01333999633789
matern,T1,10,CSI,6.123321879373945,0,6.1008427877736509,7,0.31622776601683794,lengthscale,0.752410888671875
matern,T1,10,FITC,2.7577392425837322,0,3.1352961385123512,7,0.31622776601683794,lengthscale,9.715575933456421
matern,T1,10,Nystrom,7.3450514921905077,0,6.917875001760132,7,0.31622776601683794,lengthscale,14.321274042129517
matern,T1,10,ICD,7.0064006965168675,0,6.9843101434590658,7,0.31622776601683794,lengthscale,14.691364049911499
matern,T1,11,Mklaren,2.7988251104429556,0,2.7953950541992385,7,0.31622776601683794,lengthscale,30.058865070343018
matern,T1,11,CSI,2.6448944095799582,0,2.6432696508390663,7,0.31622776601683794,lengthscale,0.7877280712127686
matern,T1,11,FITC,1.2771095618158224,0,1.2796356910359545,7,0.31622776601683794,lengthscale,6.313918113708496
matern,T1,11,Nystrom,3.8016405880900677,0,2.8004456938608788,7,0.31622776601683794,lengthscale,14.553121089935303
matern,T1,11,ICD,3.9161797990522329,0,3.9127345222188761,7,0.31622776601683794,lengthscale,14.780901908874512
matern,T1,12,Mklaren,4.1933551400340496,0,4.1862702403904102,7,0.31622776601683794,lengthscale,30.109097957611084
matern,T1,12,CSI,5.3238076809470334,0,5.3326163048486181,7,0.31622776601683794,lengthscale,0.7592759132385254
matern,T1,12,FITC,4.9511141680170283,0,4.6904542010314456,7,0.31622776601683794,lengthscale,7.436378002166748
matern,T1,12,Nystrom,5.4721539433622484,0,5.2418607670079247,7,0.31622776601683794,lengthscale,14.435887098312378
matern,T1,12,ICD,5.0597239186303318,0,5.0668035477546693,7,0.31622776601683794,lengthscale,14.690258026123047
matern,T1,13,Mklaren,7.3358188622954295,0,7.3529787526393902,7,0.31622776601683794,lengthscale,29.81060218811035
matern,T1,13,CSI,7.7170395961373837,0,7.7332415737808988,7,0.31622776601683794,lengthscale,0.7403438091278076
matern,T1,13,FITC,2.7113485620059037,0,2.614381509689776,7,0.31622776601683794,lengthscale,2.8375110626220703
matern,T1,13,Nystrom,10.044156787710877,0,10.094865063871215,7,0.31622776601683794,lengthscale,14.346205949783325
matern,T1,13,ICD,8.3980779698161534,0,8.4150961379296163,7,0.31622776601683794,lengthscale,14.617127895355225
matern,T1,14,Mklaren,7.6066592490260492,0,7.6346265337867596,7,0.31622776601683794,lengthscale,30.05785584449768
matern,T1,14,CSI,8.7941697025473839,0,8.8231671757300916,7,0.31622776601683794,lengthscale,0.7672510147094727
matern,T1,14,FITC,7.3828427641409906,0,7.4901463328126052,7,0.31622776601683794,lengthscale,4.920886993408203
matern,T1,14,Nystrom,9.9333837085356045,0,8.9688880810206371,7,0.31622776601683794,lengthscale,14.72894287109375
matern,T1,14,ICD,8.8922323848099545,0,8.9147697309962162,7,0.31622776601683794,lengthscale,14.525024175643921
matern,T1,15,Mklaren,5.671411979184211,0,5.6945664933078977,7,0.31622776601683794,lengthscale,29.984795808792114
